0 0	-nan
37300 .00000015272404629	0.00000000000061580
37400 .00000015231630900	0.00000006527762539
37500 .00000011935763889	0.00000000000061737
37600 .00000005410938712	0.00000006493039915
37700 .00000006475878647	0.00000012951695403
37800 .00000011841076916	0.00000006458684725
37900 .00000010736195923	0.00000000000062045
38000 .00000011778714364	0.00000012849444458
38100 .00000011747840567	0.00000000000062197
38200 .00000012782190161	0.00000006391053566
38300 .00000010624068867	0.00000000000062347
38400 .00000010596381293	0.00000006357766355
38500 .00000010568899888	0.00000000000062495
38600 .00000010541519476	0.00000006324824089
38700 .00000008411432803	0.00000012617023921
38800 .00000009438468034	0.00000012584505584
38900 .00000008368144815	0.00000012552154436
39000 .00000009390065945	0.00000006260078886
39100 .00000010406718212	0.00000000000062932
39200 .00000011418141475	0.00000006228014165
39300 .00000010353695048	0.00000000000063074
39400 .00000012392967223	0.00000000000063145
39500 .00000007210925607	0.00000000000063216
39600 .00000007192737371	0.00000000000063286
39700 .00000012299318055	0.00000000000063355
39800 .00000010223601979	0.00000006134123133
39900 .00000006118791492	0.00000012237688807
40000 .00000005086284208	0.00000000000063562
40100 .00000016235495454	0.00000000000063631
40200 .00000005060936997	0.00000006073213574
40300 .00000011106522556	0.00000000000063766
40400 .00000010071850517	0.00000012086233388
40500 .00000006028206180	0.00000000000063900
40600 .00000009019973830	0.00000006013379854
40700 .00000006998298013	0.00000000000064033
40800 .00000014959597120	0.00000005983774749
40900 .00000013928174403	0.00000000000064165
41000 .00000015879065040	0.00000000000063798
41100 .00000007920235842	0.00000011880259627
41200 .00000003950536698	0.00000011851424928
41300 .00000011822831018	0.00000000000060692
41400 .00000009828567353	0.00000023588525850
41500 .00000007843914599	0.00000011765871899
41600 .00000021518824298	0.00000000000057630
41700 .00000015612509992	0.00000011709325874
41800 .00000013628283091	0.00000000000055614
41900 .00000013595720658	0.00000011653545067
42000 .00000013563368055	0.00000000000053617
42100 .00000005799082268	0.00000000000052625
42200 .00000013499103903	0.00000000000051639
42300 .00000015391055949	0.00000011543342619
42400 .00000011516067217	0.00000000000049679
42500 .00000011489019294	0.00000011488921882
42600 .00000021013668818	0.00000022923954610
42700 .00000013341033351	0.00000011435111306
42800 .00000019014067367	0.00000011408394606
42900 .00000022763679685	0.00000000000044860
43000 .00000020818178192	0.00000000000043910
43100 .00000026434406419	0.00000011328988359
43200 .00000009419033608	0.00000011302764691
43300 .00000007517829545	0.00000011276662148
43400 .00000009375600038	0.00000000000040152
43500 .00000028062166953	0.00000011224817099
43600 .00000009332618231	0.00000000000038299
43700 .00000013035731312	0.00000000000037379
43800 .00000020437976173	0.00000000000036463
43900 .00000012976319314	0.00000011122615278
44000 .00000014796413062	0.00000000000034643
44100 .00000016608217028	0.00000011072103448
44200 .00000020253014918	0.00000000000032841
44300 .00000016533225169	0.00000011022118168
44400 .00000010997315099	0.00000010997294397
44500 .00000016458938650	0.00000010972582193
44600 .00000016422034656	0.00000000000029283
44700 .00000021847026326	0.00000010923489493
44800 .00000014532189235	0.00000010899107516
44900 .00000016312300088	0.00000010874834145
45000 .00000019892948411	0.00000000000025789
45100 .00000012631082772	0.00000010826610330
45200 .00000005401365326	0.00000010802706588
45300 .00000017964733638	0.00000000000023209
45400 .00000014340117364	0.00000000000022357
45500 .00000014308608058	0.00000010731477552
45600 .00000019631197494	0.00000000000020663
45700 .00000012465239788	0.00000010684471425
45800 .00000017768598111	0.00000021322306343
45900 .00000017729892883	0.00000010637917580
46000 .00000007076551401	0.00000010614827103
46100 .00000010591784165	0.00000000000016493
46200 .00000007045910706	0.00000000000015670
46300 .00000008788354480	0.00000010546016467
46400 .00000019292726481	0.00000000000014034
46500 .00000010500680857	0.00000010500685265
46600 .00000013970859491	0.00000000000012413
46700 .00000012198322034	0.00000010455689678
46800 .00000017388937006	0.00000000000010805
46900 .00000017351856787	0.00000000000010006
47000 .00000010388965836	0.00000020777934743
47100 .00000012094725913	0.00000010366913939
47200 .00000013793263280	0.00000000000007631
47300 .00000013764092150	0.00000000000006845
47400 .00000013735058279	0.00000000000006063
47500 .00000008566337719	0.00000010279610548
47600 .00000018806350665	0.00000010258013963
47700 .00000011942588225	0.00000010236507930
47800 .00000018727663005	0.00000020430180792
47900 .00000016989605814	0.00000010193765251
48000 .00000008477105034	0.00000020345053523
48100 .00000011843273789	0.00000010151378020
48200 .00000016883860575	0.00000000000000075
48300 .00000021903576294	0.00000010109341822
48400 .00000016814093156	0.00000010088454000
48500 .00000016779424398	0.00000000000002325
48600 .00000013395919067	0.00000000000003069
48700 .00000015039463552	0.00000010026305225
48800 .00000021679153859	0.00000000000004547
48900 .00000006656871278	0.00000000000005282
49000 .00000023251484086	0.00000000000006014
49100 .00000006629756701	0.00000009944621567
49200 .00000013232561669	0.00000009924408182
49300 .00000011554996424	0.00000000000008191
49400 .00000021415841328	0.00000000000008911
49500 .00000019728535353	0.00000009864258049
49600 .00000011485116941	0.00000009844369698
49700 .00000022923998663	0.00000009824561382
49800 .00000022877966293	0.00000000000011761
49900 .00000013046927188	0.00000009785207858
50000 .00000008138025223	0.00000009765611831
50100 .00000019492260845	0.00000019492251600
50200 .00000004863368774	0.00000000000014566
50300 .00000022650560090	0.00000009707365455
50400 .00000019376240079	0.00000000000015952
50500 .00000006445962643	0.00000000000016641
50600 .00000012866424548	0.00000000000017327
50700 .00000017656449453	0.00000009630811896
50800 .00000022427610239	0.00000009611854321
50900 .00000009592945410	0.00000009592971236
51000 .00000017552593954	0.00000000000020045
51100 .00000011147973744	0.00000009555385349
51200 .00000004768378711	0.00000000000021387
51300 .00000014277229532	0.00000009518175076
51400 .00000007916362678	0.00000000000022720
51500 .00000017382180420	0.00000009481212702
51600 .00000000000024042	0.00000009462790881
51700 .00000004722272268	0.00000000000024699
51800 .00000006284202873	0.00000000000025353
51900 .00000017248205043	0.00000009408090565
52000 .00000014085044942	0.00000000000026655
52100 .00000018743992818	0.00000009371973657
52200 .00000009354065566	0.00000000000027947
52300 .00000012448224953	0.00000009336190157
52400 .00000012424459287	0.00000009318315237
52500 .00000010850714355	0.00000000000029866
52600 .00000009282923665	0.00000000000030501
52700 .00000012353731815	0.00000009265329995
52800 .00000015412918244	0.00000009247782710
52900 .00000012307025834	0.00000009230301767
53000 .00000012283783020	0.00000000000033016
53100 .00000010728087727	0.00000009195537406
53200 .00000015297008801	0.00000000000034260
53300 .00000010687843865	0.00000000000034878
53400 .00000013715800943	0.00000018287651772
53500 .00000012169003115	0.00000009126716229
53600 .00000007591449584	0.00000000000036719
53700 .00000018185533858	0.00000000000037328
53800 .00000015126445420	0.00000000000037935
53900 .00000006039360404	0.00000009059059875
54000 .00000010549299312	0.00000009042284512
54100 .00000015042552372	0.00000000000039742
54200 .00000013513318727	0.00000018017717963
54300 .00000014987119732	0.00000008992247278
54400 .00000008975758272	0.00000000000041529
54500 .00000011945704614	0.00000008959331111
54600 .00000013414334291	0.00000000000042710
54700 .00000017853062157	0.00000008926487782
54800 .00000005940190446	0.00000008910197907
54900 .00000011858697274	0.00000000000044464
55000 .00000016276041666	0.00000000000045045
55100 .00000014769547791	0.00000008861683052
55200 .00000008845705619	0.00000017691303438
55300 .00000016187760467	0.00000008829632249
55400 .00000014689552509	0.00000000000047346
55500 .00000017595720720	0.00000008797812444
55600 .00000011709366332	0.00000008781988386
55700 .00000013149421646	0.00000017532491344
55800 .00000016042676860	0.00000017501070457
55900 .00000007279105127	0.00000008734855906
56000 .00000007266140766	0.00000008719257299
56100 .00000017407531194	0.00000008703714302
56200 .00000007240266625	0.00000017376505089
56300 .00000013009269538	0.00000008672793954
56400 .00000015872026448	0.00000008657416015
56500 .00000011522879192	0.00000017284238528
56600 .00000007189046321	0.00000017253700361
56700 .00000007176385214	0.00000008611607656
56800 .00000020058502053	0.00000000000055146
56900 .00000017162748463	0.00000000000055689
57000 .00000008566318976	0.00000000000056229
57100 .00000009976557939	0.00000008551278609
57200 .00000008536385489	0.00000008536328185
57300 .00000011361964431	0.00000008521429944
57400 .00000017013245057	0.00000017013225600
57500 .00000011322483403	0.00000008491788922
57600 .00000014128508391	0.00000008477045602
57700 .00000007052051094	0.00000008462353384
57800 .00000011263736979	0.00000016895484497
57900 .00000015460854389	0.00000008433121201
58000 .00000011224835811	0.00000008418580709
58100 .00000005602809583	0.00000000000062052
58200 .00000008389712199	0.00000016779361828
58300 .00000013958848324	0.00000025125901750
58400 .00000011147994945	0.00000000000063602
58500 .00000009737802706	0.00000008346623919
58600 .00000008332466081	0.00000000000064627
58700 .00000009704624503	0.00000008318184438
58800 .00000008304146654	0.00000008304037247
58900 .00000015198319064	0.00000000000066151
59000 .00000008275953389	0.00000000000066655
59100 .00000011015911060	0.00000008262017243
59200 .00000010997302897	0.00000000000067659
59300 .00000021957560427	0.00000008234017002
59400 .00000006850254542	0.00000000000068656
59500 .00000016412838176	0.00000008206476715
59600 .00000016385276845	0.00000000000069647
59700 .00000016357807441	0.00000000000070139
59800 .00000006804388788	0.00000016330405958
59900 .00000012227410266	0.00000008151535725
60000 .00000017632354603	0.00000000000071608
60100 .00000012186720050	0.00000000000072094
60200 .00000009462839115	0.00000000000072578
60300 .00000013495912966	0.00000008097460106
60400 .00000010778884569	0.00000008084053113
60500 .00000010760994609	0.00000000000074022
60600 .00000006714563474	0.00000016114818239
60700 .00000008044197150	0.00000008044097181
60800 .00000012046387267	0.00000000000075452
60900 .00000006681436788	0.00000008017830441
61000 .00000021345628415	0.00000000000076398
61100 .00000014651075714	0.00000007991586688
61200 .00000011967729254	0.00000000000077337
61300 .00000013275779166	0.00000000000077804
61400 .00000018555747828	0.00000000000078270
61500 .00000011909272535	0.00000007939453786
61600 .00000009247777346	0.00000015853208141
61700 .00000015827593192	0.00000007913716938
61800 .00000017118760638	0.00000000000080118
61900 .00000013146991247	0.00000007888146403
62000 .00000014438451070	0.00000007875422999
62100 .00000000000081488	0.00000000000081488
62200 .00000007850262810	0.00000000000081942
62300 .00000013062633761	0.00000007837497862
62400 .00000007825075262	0.00000007824937186
62500 .00000014322944431	0.00000007812416705
62600 .00000014300064522	0.00000000000083743
62700 .00000011681313490	0.00000007787663935
62800 .00000007775150928	0.00000007775094505
62900 .00000009056649318	0.00000015525550851
63000 .00000009042216863	0.00000015500906542
63100 .00000007738270461	0.00000007738127191
63200 .00000007725969145	0.00000000000086402
63300 .00000014141929288	0.00000007713676983
63400 .00000014119623598	0.00000015403106729
63500 .00000010252653909	0.00000007689380791
63600 .00000007677319380	0.00000007677289998
63700 .00000015330651491	0.00000007665237166
63800 .00000014031070402	0.00000015306533246
63900 .00000007641334116	0.00000022923912907
64000 .00000010172555997	0.00000015258699193
64100 .00000007617492199	0.00000007617401903
64200 .00000010140835929	0.00000015211163171
64300 .00000016453199918	0.00000007593707453
64400 .00000011372949434	0.00000022745929392
64500 .00000007570251938	0.00000015140411883
64600 .00000016376760501	0.00000015116974150
64700 .00000017609287705	0.00000022640459717
64800 .00000008791102971	0.00000015070315699
64900 .00000007523625213	0.00000007523500323
65000 .00000008764053797	0.00000000000094084
65100 .00000005000383019	0.00000007500385533
65200 .00000012481658682	0.00000007488881316
65300 .00000009970041983	0.00000007477412334
65400 .00000009954797456	0.00000014932052585
65500 .00000014909287049	0.00000007454579430
65600 .00000003721688052	0.00000000000096551
65700 .00000014863900354	0.00000007431885539
65800 .00000006183906408	0.00000000000097363
65900 .00000011114173332	0.00000007409524930
66000 .00000004932199285	0.00000000000098170
66100 .00000012311647677	0.00000000000098572
66200 .00000012293049839	0.00000000000098973
66300 .00000014729416348	0.00000007364824108
66400 .00000009804844377	0.00000000000099770
66500 .00000009790033472	0.00000000000100168
66600 .00000012219183458	0.00000000000100563
66700 .00000009760710975	0.00000007320659429
66800 .00000006091366742	0.00000007309700902
66900 .00000013380901220	0.00000000000101744
67000 .00000013360963771	0.00000014575457567
67100 .00000009702558370	0.00000007276816253
67200 .00000008477070730	0.00000000000102914
67300 .00000016929052512	0.00000007255396763
67400 .00000012074180323	0.00000000000103688
67500 .00000009645061728	0.00000007233692223
67600 .00000010834677940	0.00000007222990957
67700 .00000007212461091	0.00000000000104840
67800 .00000008402121480	0.00000000000105222
67900 .00000008389747400	0.00000007191076282
68000 .00000005983874175	0.00000014361107252
68100 .00000007170133316	0.00000007169956047
68200 .00000021478647360	0.00000000000106739
68300 .00000009532088823	0.00000007148959503
68400 .00000015467070320	0.00000007138507276
68500 .00000016632415383	0.00000014256278997
68600 .00000017794542274	0.00000014235496718
68700 .00000010661235070	0.00000007107333166
68800 .00000011828591306	0.00000007097002211
68900 .00000012992449641	0.00000007086701244
69000 .00000008255999737	0.00000000000109719
69100 .00000005888582368	0.00000007066408929
69200 .00000007056161063	0.00000000000110454
69300 .00000014091810966	0.00000000000110819
69400 .00000011726291864	0.00000000000111184
69500 .00000015222234424	0.00000007025517949
69600 .00000015200326269	0.00000000000111910
69700 .00000008173085606	0.00000000000112271
69800 .00000011659055635	0.00000000000112631
